image_filename,contour_index,area,perimeter,centroid_x,centroid_y,cluster
2,122,16.0,16.0,269,518,3
2,123,20.0,18.0,19,506,3
2,124,136.5,55.55634891986847,2624,509,0
2,125,24.0,20.0,2021,502,0
2,126,10.0,14.0,1,500,3
2,127,34.5,23.41421353816986,2552,500,0
2,128,58.0,32.82842707633972,898,499,3
2,129,48.5,29.41421353816986,2323,497,0
2,130,194.0,74.82842707633972,1943,506,0
2,131,46.5,27.41421353816986,1237,497,3
2,132,50.5,28.242640614509583,2304,489,0
2,133,46.0,26.82842707633972,738,488,3
2,134,297.0,93.79898953437804,2124,494,0
2,135,35.0,24.82842707633972,831,487,3
2,136,45.0,26.82842707633972,2278,486,0
2,137,30.0,22.0,2060,480,0
2,138,44.5,29.41421353816986,2742,470,0
2,139,566.0,125.11269772052763,2090,475,0
2,140,183.5,63.55634891986847,898,473,3
2,141,48.5,29.41421353816986,2693,460,0
2,142,99.0,48.82842707633972,1985,459,0
2,143,213.5,75.21320307254791,1098,465,3
2,144,39.0,23.656854152679443,1856,452,0
2,145,1535.0,208.71067690849304,1458,475,2
2,146,55.0,33.65685415267944,1189,456,3
2,147,183.0,58.485281229019165,2756,454,0
2,148,115.5,45.071067690849304,1405,445,3
2,149,106.0,46.485281109809875,877,443,3
2,150,20.0,18.0,1166,437,3
2,151,41.0,36.82842707633972,233,435,3
2,152,36.0,24.0,2746,432,0
2,153,77.5,37.899494767189026,2649,431,0
2,154,34.5,23.41421353816986,1367,429,3
2,155,89.0,37.65685415267944,811,429,3
2,156,117.5,55.899494767189026,1156,429,3
2,157,48.5,31.41421353816986,1077,427,3
2,158,24.0,20.0,2739,426,0
2,159,97.0,41.313708424568176,1672,427,0
2,160,747.0,120.62741661071776,1515,434,0
2,161,55.5,30.242640614509583,2249,423,0
2,162,105.5,41.071067690849304,1645,420,0
2,163,332.5,83.21320283412933,1052,423,3
2,164,52.5,29.41421353816986,2823,410,0
2,165,16.0,16.0,2808,406,0
2,166,407.5,115.69848430156708,2716,419,0
2,167,81.5,44.24264061450958,2714,399,0
2,168,52.5,29.41421353816986,910,399,3
2,169,66.0,32.82842707633972,2823,396,0
2,170,33.0,22.82842707633972,924,396,3
2,171,67.0,34.82842707633972,2800,395,0
2,172,158.5,59.899494767189026,2239,396,0
2,173,16.0,16.0,1251,393,3
2,174,33.0,22.82842707633972,1377,391,3
2,175,57.0,32.82842707633972,1997,390,0
2,176,73.5,38.72792172431946,2650,384,0
2,177,28.5,21.41421353816986,2042,382,0
2,178,196.0,78.14213538169861,2278,386,0
2,179,231.0,84.97056245803833,1865,381,0
2,180,587.0,139.79898953437805,17,398,3
2,181,47.0,28.82842707633972,896,376,3
2,182,1623.0,231.74011433124545,1187,387,2
2,183,16.0,16.0,2182,372,0
2,184,102.0,40.485281229019165,914,372,3
2,185,52.5,29.41421353816986,1480,370,3
2,186,3243.5,398.0660153627395,968,414,2
2,187,52.5,29.41421353816986,1414,365,3
2,188,16.0,16.0,1399,360,3
2,189,16.0,16.0,923,359,3
2,190,353.5,81.21320271492004,854,364,3
2,191,66.5,33.899494767189026,889,357,3
2,192,546.5,97.21320307254793,813,363,3
2,193,295.5,76.72792184352875,541,360,3
2,194,203.5,65.55634880065918,11,356,3
2,195,36.5,24.242640614509583,229,339,3
2,196,24.0,20.0,986,339,3
2,197,24.0,20.0,1775,338,0
2,198,96.5,44.24264061450958,557,342,3
2,199,46.5,27.41421353816986,2953,337,0
2,200,40.0,28.0,65,336,3
2,201,16.0,16.0,1522,335,3
2,202,63.5,34.24264061450958,1729,337,0
2,203,78.5,44.24264061450958,1740,337,0
2,204,20.0,18.0,1649,332,3
2,205,69.5,33.41421353816986,2808,330,0
2,206,49.5,30.242640614509583,991,329,3
2,207,29.5,21.41421353816986,908,328,3
2,208,132.5,53.071067690849304,2922,331,0
2,209,16.0,16.0,2898,326,0
2,210,16.0,16.0,2228,325,0
2,211,57.5,30.242640614509583,1004,326,3
2,212,163.0,52.97056221961975,2878,322,0
2,213,34.5,23.41421353816986,2241,318,0
2,214,138.0,50.485281229019165,1608,320,3
2,215,72.5,37.071067690849304,1070,318,3
2,216,76.5,34.24264061450958,2345,317,0
2,217,159.5,56.72792184352875,1582,317,3
2,218,16.0,16.0,2257,311,0
2,219,290.0,71.65685415267944,573,312,3
2,220,792.0,141.11269783973694,2287,319,0
2,221,20.0,18.0,1475,305,3
2,222,137.5,63.899494767189026,1622,311,0
2,223,44.5,29.41421353816986,2772,300,0
2,224,20.0,18.0,2364,300,0
2,225,185.5,60.72792172431946,2383,305,0
2,226,68.0,36.82842707633972,1247,303,3
2,227,713.0,163.94112491607666,2418,316,0
2,228,34.5,23.41421353816986,1789,298,0
2,229,25.0,20.0,1397,296,3
2,230,149.0,56.485281229019165,170,298,3
2,231,97.5,49.071067690849304,2877,293,0
2,232,83.0,39.65685415267944,1536,290,3
2,233,39.0,24.82842707633972,1391,289,3
2,234,29.5,21.41421353816986,886,289,3
2,235,34.0,22.82842707633972,2609,286,0
2,236,286.5,109.21320307254793,960,294,3
2,237,65.5,34.24264061450958,3,287,3
2,238,55.0,30.82842707633972,1794,282,0
2,239,36.5,25.41421353816986,2210,279,0
2,240,1104.5,219.8406196832657,2835,305,2
2,241,39.0,24.82842707633972,1484,278,3
2,242,134.5,55.899494767189026,1375,279,3
2,243,689.0,211.94112491607663,2990,289,0
2,244,16.0,16.0,1792,272,0
2,245,25.0,20.0,786,271,3
2,246,35.0,22.82842707633972,1990,271,0
2,247,80.0,36.82842707633972,2871,271,0
2,248,552.0,111.94112491607666,2572,276,0
2,249,117.5,48.72792172431946,2971,262,0
2,250,84.0,42.82842707633972,2498,259,0
2,251,82.5,39.071067690849304,2520,259,0
2,252,170.0,72.14213526248932,2156,257,0
2,253,2867.5,577.5218584537506,2443,273,2
2,254,45.0,28.82842707633972,1630,245,3
2,255,54.0,30.82842707633972,2844,244,0
2,256,237.5,65.0710676908493,2236,250,0
2,257,160.5,63.899494767189026,205,246,3
2,258,112.0,46.485281229019165,1750,242,0
2,259,138.5,65.0710676908493,431,247,3
2,260,120.0,50.485281229019165,2333,238,0
2,261,20.0,18.0,2309,233,0
2,262,16.0,16.0,1381,230,3
2,263,238.5,90.3847759962082,183,239,3
2,264,36.5,25.41421353816986,1619,226,3
2,265,298.0,102.97056245803832,2543,233,0
2,266,63.0,32.82842707633972,2319,223,0
2,267,63.5,35.071067690849304,2380,220,0
2,268,70.0,38.82842707633972,2524,220,0
2,269,213.5,64.24264061450958,1558,220,3
2,270,40.0,26.0,1196,214,3
2,271,24.5,19.41421353816986,2764,210,0
2,272,474.0,117.94112479686736,2263,221,0
2,273,219.0,84.14213538169861,2230,218,0
2,274,114.5,57.071067690849304,430,215,3
2,275,50.5,29.41421353816986,218,207,3
2,276,100.0,41.65685415267944,163,206,3
2,277,36.5,25.41421353816986,2517,204,0
2,278,20.0,18.0,301,203,3
2,279,20.0,18.0,1151,202,3
2,280,20.0,18.0,1397,201,3
2,281,174.5,57.899494767189026,2473,202,0
2,282,28.0,20.82842707633972,1509,193,3
2,283,271.5,74.72792184352875,913,200,3
2,284,16.0,16.0,2441,188,0
2,285,44.0,30.0,2557,187,0
2,286,139.5,57.899494767189026,504,191,3
2,287,145.0,56.14213538169861,2510,186,0
2,288,139.5,59.899494767189026,693,184,3
2,289,1586.5,303.4385983943939,2937,212,2
2,290,16.0,16.0,435,173,3
2,291,676.0,138.28427076339722,1303,183,3
2,292,88.0,38.0,559,173,3
2,293,170.0,54.485281229019165,251,174,3
2,294,64.5,34.24264061450958,2553,167,0
2,295,216.0,63.31370830535889,1063,171,3
2,296,116.0,50.14213538169861,2579,166,0
2,297,188.0,58.14213538169861,65,169,3
2,298,116.5,49.071067690849304,967,164,3
2,299,247.5,67.0710676908493,1336,166,3
2,300,224.0,79.3137081861496,309,164,3
2,301,67.0,32.82842707633972,280,161,3
2,302,94.0,47.65685415267944,924,159,3
2,303,1865.0,367.13708209991455,121,201,2
2,304,674.5,212.32590091228485,2873,166,0
2,305,1842.5,414.7523070573807,1174,184,2
2,306,16.0,16.0,273,152,3
2,307,20.0,18.0,2909,150,0
2,308,39.5,25.41421353816986,161,148,3
2,309,16.0,16.0,135,146,3
2,310,25.0,20.0,830,145,3
2,311,25.0,20.0,2919,144,0
2,312,109.5,46.24264061450958,1325,146,3
2,313,60.5,31.41421353816986,920,144,3
2,314,24.0,20.0,2466,138,0
2,315,34.5,23.41421353816986,1274,138,3
2,316,58.5,30.242640614509583,520,137,3
2,317,50.5,32.24264061450958,2275,136,0
2,318,40.0,26.0,827,132,3
2,319,122.5,51.55634891986847,995,134,3
2,320,196.0,73.31370830535889,851,140,3
2,321,134.5,54.24264061450958,1403,130,3
2,322,689.0,127.5979789495468,2134,139,0
2,323,76.5,33.899494647979736,769,129,3
2,324,96.5,46.24264061450958,1325,129,3
2,325,81.5,35.071067690849304,1276,126,3
2,326,156.5,84.72792184352875,1158,129,3
2,327,68.5,34.24264061450958,141,122,3
2,328,148.0,54.14213526248932,2826,119,0
2,329,16.0,16.0,1147,114,3
2,330,188.5,63.899494767189026,1385,117,3
2,331,41.5,26.242640614509583,1241,111,3
2,332,24.5,19.41421353816986,2881,108,0
2,333,86.0,38.82842707633972,777,110,3
2,334,368.5,100.87005710601808,748,114,3
2,335,2550.0,445.2792181968689,232,139,2
2,336,16.0,16.0,2880,102,0
2,337,72.0,44.0,706,106,3
2,338,323.5,92.3847759962082,202,110,3
2,339,181.5,53.55634880065918,994,101,3
2,340,786.5,130.18376541137695,2596,109,0
2,341,49.5,29.41421353816986,900,90,3
2,342,105.5,48.24264061450958,2871,93,0
2,343,2586.0,364.50966596603394,1369,145,2
2,344,16.0,16.0,1343,87,3
2,345,65.5,36.24264061450958,1328,87,3
2,346,1304.5,250.66904664039612,797,113,2
2,347,155.5,58.72792184352875,2849,86,0
2,348,28.0,22.0,976,81,3
2,349,28.0,22.0,1444,79,3
2,350,42.0,26.0,1033,77,3
2,351,60.5,32.24264061450958,709,72,3
2,352,165.0,74.62741661071777,293,77,3
2,353,39.5,25.41421353816986,1431,72,3
2,354,156.0,53.31370830535889,1404,76,3
2,355,24.5,19.41421353816986,2256,69,0
2,356,78.5,37.41421353816986,260,72,3
2,357,20.0,18.0,371,60,3
2,358,36.5,25.41421353816986,1783,60,0
2,359,515.0,122.28427064418791,119,64,3
2,360,186.5,66.38477575778961,1321,63,3
2,361,35.0,24.0,83,45,3
2,362,70.5,33.41421353816986,1788,45,0
2,363,199.5,62.72792184352875,1184,49,3
2,364,44.0,26.82842707633972,668,44,3
2,365,29.5,21.41421353816986,594,42,3
2,366,24.0,20.0,591,36,3
2,367,68.5,39.071067690849304,2008,38,0
2,368,108.0,47.65685415267944,1291,39,3
2,369,161.5,62.72792184352875,1540,43,3
2,370,952.0,134.28427064418793,754,42,3
2,371,97.5,45.071067690849304,63,29,3
2,372,380.0,92.62741661071776,1983,32,0
2,373,96.0,42.485281229019165,255,30,3
2,374,20.0,18.0,39,26,3
2,375,30.0,22.0,1262,25,3
2,376,153.5,57.899494767189026,580,31,3
2,377,57.0,29.656854152679443,475,24,3
2,378,20.0,18.0,49,21,3
2,379,70.0,36.82842707633972,1391,19,3
2,380,122.0,57.31370830535889,1289,19,3
2,381,103.5,43.071067690849304,1024,18,3
2,382,48.5,28.242640614509583,238,14,3
2,383,72.5,33.071067690849304,555,13,3
2,384,16.0,16.0,1366,8,3
2,385,457.0,87.4558435678482,2185,18,0
2,386,36.0,26.0,898,5,3
2,387,76.5,47.071067690849304,2777,5,0
2,388,640.5,181.69848430156708,2350,14,0
2,389,74.0,43.65685415267944,1910,4,0
2,390,17.5,17.41421353816986,1206,1,3
2,391,28.0,22.0,1049,3,3
2,392,301.5,77.55634891986847,969,6,3
2,393,78.0,34.82842707633972,650,4,3
2,394,22.0,26.0,424,1,3
